Symbol,xRNA16h,xRNA6h,pUUC16h,pUUC6h,R84816h,R8486h
ZNF596,-0.376046261,0.242656731,-0.308092041,0.128232599,-0.064323812,-0.691648291
FBXO25,-0.361045959,-0.082102933,-0.031102801,0.221778612,0.581241976,1.353200633
ERICH1,-0.013428882,0.444530921,0.089221277,0.101745533,0.034921416,0.413056937
LOC100287015,-0.236945969,-0.188393556,0.305053248,0.221201045,-0.046415573,0.327833414
MCPH1,0.152156457,-0.06195995,-0.009113919,-0.048181367,0.097325715,-0.237810938
PRAG1,-0.382038365,-0.310724495,0.431914832,0.191877116,0.492682195,-0.821680001
MFHAS1,-0.297436806,-0.105891644,-0.251780074,-0.031546468,0.637026653,0.893954101
ERI1,0.177741322,-0.372264841,0.187659057,-0.063312804,0.339368508,0.307726385
TNKS,-0.346530257,0.494052244,-0.328979636,-0.165297127,0.221186101,-0.144979166
NEIL2,-0.19489997,-0.281025012,-0.048954475,-0.199153882,-0.233255906,2.078116311
FDFT1,-1.054253187,-1.03703858,-0.093827915,0.008629038,0.169849997,1.048659904
CTSB,0.262156153,-0.041666343,0.018120573,-0.092350245,-0.606899718,0.17996606
LONRF1,-0.882910567,1.125205238,-0.144820534,0.124005008,0.778008545,0.689437739
CNOT7,0.087036774,-0.247202222,-0.016241517,-0.01739308,0.06455253,-0.032065738
VPS37A,-0.057343261,0.042890147,-0.224094903,-0.131469206,-0.301910704,-0.842540294
PCM1,-0.263895126,-0.18664353,-0.22054951,0.005080541,0.099335819,0.161566775
ASAH1,-0.168394811,-0.327482009,-0.029154876,0.080507244,-0.137939316,0.54049811
NAT1,0.340522684,1.176734141,-0.074584753,0.048999555,-0.264897485,-0.680540953
INTS10,0.176194345,-0.087245805,-0.048638439,0.008552553,0.015533409,0.663072642
ATP6V1B2,0.101890797,0.299540049,-0.047423478,-0.185481853,0.103489044,0.139116625
DOK2,0.094734772,0.478409937,0.727705667,0.437585634,-0.298181695,-0.783848776
XPO7,-0.007915509,-0.120382225,-0.027240997,-0.063640486,0.12714775,0.06428305
FAM160B2,0.103130812,0.424244778,0.230837831,0.216690435,-0.405797386,-0.245081183
NUDT18,-0.315261865,0.206485952,0.415765964,0.023291694,-0.66953229,-0.277896733
REEP4,0.381142748,0.092896466,0.435738092,0.214322305,0.082906054,0.391063747
BMP1,-0.18677664,-0.06111147,0.278155618,0.35319837,0.456395001,1.018448643
POLR3D,-0.142356504,-0.269453442,-0.17032147,-0.070759635,-0.107735036,-0.101547641
SLC39A14,0.095508231,-0.482565741,0.198468244,0.162231554,0.881406843,1.335149404
PPP3CC,0.213437639,-0.184516727,-0.156526246,-0.196198221,-0.761552834,-1.033385722
SORBS3,-0.234606837,-0.099351782,0.52273802,0.218666162,0.622683938,0.8488126
PDLIM2,-0.336329813,-0.11353946,0.576951498,0.387391916,1.073911994,1.271464212
C8orf58,-1.091244479,-0.133006713,-0.07830905,0.353139676,-0.155548875,-0.063272251
CCAR2,0.365477516,0.248086081,0.313030404,0.042291333,-0.260965297,-0.164306327
BIN3,-0.063017832,0.494408171,-0.013666707,0.144999958,-0.235490612,-0.474323222
RHOBTB2,-0.2125425,0.273389999,0.433356147,0.403728014,0.579349123,0.717553992
TNFRSF10B,0.023205962,0.878608895,-0.096913084,-0.014242469,-0.160558412,0.825056076
TNFRSF10D,-0.938381627,-0.271092293,0.081198821,0.082427001,1.134785739,0.910152718
TNFRSF10A,-0.062749761,-0.27653997,0.118992768,0.054313989,0.373585762,0.883256484
LOC389641,-0.249425503,-0.084600927,0.403722459,0.088641811,0.641996656,1.229583781
CHMP7,0.050314947,-0.027901509,0.106524589,-0.062886456,0.014983623,-0.10795781
R3HCC1,0.232755197,0.33166883,0.334374311,0.048359046,-0.006560249,0.045072156
LOXL2,0.270623934,0.666259054,-0.028856274,-0.392608168,0.740210839,-0.585182383
ENTPD4,-0.280573174,0.425923266,-0.217232247,-0.157414209,-0.058677882,-0.894737366
SLC25A37,-0.306102574,0.353623308,-0.116809542,0.063865706,0.574492341,1.516590167
DOCK5,-0.828492131,0.342544108,-0.198538014,-0.058695573,0.725364201,0.336739939
GNRH1,-0.721663575,0.358993064,-0.525571548,-0.040713396,0.724908264,-0.386372382
KCTD9,-0.191216014,-0.187926445,-0.023970585,-0.151249649,0.297976035,-1.269199046
CDCA2,0.047405657,0.352334221,-0.124754811,-0.186556594,0.13292857,-0.74749853
PPP2R2A,0.430336676,0.099998374,-0.084415187,-0.284570645,-0.367585191,-0.836247819
BNIP3L,-1.150831937,-1.05627423,0.111208442,-0.371027692,-0.105828519,0.537018509
DPYSL2,-0.007902736,-0.33502261,0.055232532,-0.020005927,-0.868905492,-0.05068304
TRIM35,0.293822229,-0.273113596,0.202068387,0.061565175,0.213474208,0.455733609
PTK2B,0.220633075,-0.084187447,-0.004823636,-0.160826018,-0.582427199,0.119998501
CCDC25,0.051983131,-0.006019766,0.004021619,0.019564772,0.101396844,0.447787105
ESCO2,-0.059667922,0.219269031,0.01794142,-0.041280256,0.459652733,-0.282369778
PBK,0.168927632,-0.239610941,0.030167438,-0.09287054,0.8309626,-0.590329492
SCARA5,0.042078691,0.219307778,0.118887338,-0.371833803,0.291537021,-2.548760607
ELP3,-0.038026985,0.039299453,-0.057930898,-0.102862961,-0.137768146,-0.165229282
PNOC,1.624553962,-0.127753344,0.24338662,-0.064279455,-2.528850931,-2.439397901
ZNF395,-1.314215558,-1.832655345,-0.030038658,-0.516466513,1.107272856,1.278359125
FBXO16,-0.517163847,-0.289545814,-0.038361142,-0.151011183,0.583129642,0.63765336
FZD3,-0.292958994,-0.061499274,-0.163389653,-0.209144568,0.440525517,0.688629048
EXTL3,0.1270307,-0.353653417,0.04972284,-0.084860701,-0.189387644,-0.507909187
INTS9,0.420006834,-0.005766994,-0.076229791,-0.067997238,-0.811618978,-1.03407836
HMBOX1,-0.803188988,0.158535769,-0.622254741,0.009474102,-0.407947961,-1.007602746
KIF13B,-0.26190109,-0.225568349,-0.121882652,0.056545592,-0.40797735,-0.744083139
DUSP4,-0.497849837,0.966912961,0.582436329,0.610891966,0.780213888,-0.98776044
SARAF,-0.331705905,0.049388493,0.115900631,0.073641286,0.432621021,0.455632963
LEPROTL1,0.104764092,-0.25400175,0.164560753,0.013226117,0.314682522,0.49285564
DCTN6,0.074234755,-0.087907902,0.093205316,-0.175644776,-0.080722424,-0.180462616
RBPMS,-1.460449714,0.094720056,-0.486199966,0.130425327,-0.605424736,0.000505812
GTF2E2,0.11724181,-0.324732281,-0.14507182,-0.237936357,-0.670088064,-0.164183034
GSR,-0.064908939,-0.424726122,0.065572763,0.110471858,-0.311929388,-0.489093719
UBXN8,0.246909337,-0.109216094,0.051873379,0.017091219,0.395322975,0.266286675
PPP2CB,0.17180349,-0.027170703,0.052067905,-0.112060433,-0.090416309,-0.543261022
WRN,-0.057715701,-0.03627536,-0.151235286,-0.048424614,0.247311758,0.331935656
FUT10,0.012643922,-0.136360673,-0.15168397,-0.077892777,0.293962769,1.114485941
TTI2,0.342718619,0.214186512,-0.031293835,-0.049482449,-0.355027619,-0.400063693
MAK16,0.560583893,-0.327280194,0.094057877,0.050663887,-0.186619648,-0.048130735
RNF122,-0.154848906,-0.157918556,0.159570699,-0.297347434,-0.113085547,-0.402084104
ZNF703,-0.960347295,-0.040500149,0.614913605,0.424022718,0.417785002,0.895055278
LOC102723701,-0.05656099,-0.887247776,0.197610475,-0.337304424,0.297388885,0.040711832
ERLIN2,-0.240815393,-0.371650095,0.006227621,-0.001891811,0.066797657,-0.051890817
PLPBP,-0.055636942,-0.089857505,0.008129768,0.036254946,-0.09500699,0.305752939
ADGRA2,-1.7313872,-1.009932471,0.552396371,0.35790536,2.114749386,2.743487616
BRF2,0.392495472,0.352588381,0.216915788,-0.039956103,-0.444864382,-0.367056555
RAB11FIP1,0.024163477,-0.252492754,-0.147942843,-0.034672048,-1.021528246,-1.696998348
EIF4EBP1,0.077119988,-0.174030409,0.263875797,0.167350926,0.325572365,1.841867632
ASH2L,-0.113136158,0.069553229,0.034171257,-0.105055733,0.108359334,-0.211404764
LSM1,0.701849683,0.112970117,0.341643358,-0.003795198,-0.473978427,-0.177878295
BAG4,-0.051653205,0.027989614,-0.048447503,-0.097473363,0.107788681,0.038657284
DDHD2,-0.328529773,-0.243834215,-0.014634759,-0.113327368,0.042083939,0.341266524
PLPP5,-0.193564264,0.758626347,-0.195465537,0.055674978,0.768311874,-0.272423706
NSD3,-0.102908997,0.120394473,-0.232049835,-0.015668314,-0.036655106,-0.462503029
LETM2,-0.178981355,0.317879665,-0.041247458,-0.302535446,0.00853328,-0.184771769
TACC1,-0.137862709,-0.245398938,-0.043745866,-0.016915172,0.38423016,-0.521340526
PLEKHA2,-0.464841907,-0.47309673,0.025923779,-0.127320306,-0.328425612,0.468895877
TM2D2,0.546086613,0.623001858,-0.033731211,-0.109674993,-0.733597608,-0.732980146
ADAM9,0.041398394,-0.162098903,-0.209301045,-0.232257188,-0.66086659,-1.031410844
GOLGA7,0.23939796,0.074255408,0.27373053,-0.110980632,-0.358454488,-0.238386035
GINS4,-0.027672213,0.325967638,0.081186982,0.059039804,0.41976917,-0.60886103
GPAT4,-0.035451707,0.092284699,-0.022312173,0.087524419,0.077030919,-0.002071583
ANK1,-0.838992417,-0.523838796,0.300355804,0.226231695,1.2342969,4.587244422
KAT6A,-0.071877867,-0.100592518,-0.039620399,0.017075953,0.191862177,-0.044845695
AP3M2,-0.039327754,-0.302168021,-0.157385335,-0.09750747,0.089322945,-0.502717407
IKBKB,-0.172498854,-0.097906459,-0.133461467,0.065833376,-0.049863513,0.015922704
POLB,0.45098991,-0.302304278,-0.131470353,-0.103777318,-0.583361215,-0.849460732
VDAC3,0.11821662,-0.182330801,-0.058773156,-0.064046406,0.064034621,-0.214955439
SLC20A2,0.234732273,-0.266122523,0.148856513,-0.061372947,0.402240659,0.562802458
SMIM19,-0.215718092,0.09093782,0.144613412,-0.011409808,0.246535663,0.495986994
CHRNA6,1.326472979,-0.074841361,0.007413043,-0.123110318,-1.971664471,-2.558867628
THAP1,0.087859459,-0.146214267,0.189591904,-0.235428986,0.098292795,-0.184480388
RNF170,-0.15645106,-0.316117784,-0.098513804,0.097096862,0.015034269,-0.068651841
HOOK3,-0.178788059,-0.442559775,-0.179744502,0.020111681,-0.506594269,-1.246663326
FNTA,0.062888142,-0.108134025,-0.063342886,-0.04015422,-0.105770456,0.147356843
POMK,-0.380609117,-0.031313279,-0.058761733,-0.004399501,0.421579544,-0.191916319
HGSNAT,-0.647939129,-0.122951192,0.110650538,0.052331487,0.644662076,0.362603543
SPIDR,-0.336337527,-0.127916653,0.018590846,0.03438614,0.419823403,0.231223197
PRKDC,-0.545493944,-0.110693057,-0.549808061,0.004999112,0.122033774,0.095560029
MCM4,0.103274913,-0.006684834,-0.003073543,-0.008584308,0.079288795,0.040364041
UBE2V2,0.323498823,0.038838579,0.185687869,0.05221573,0.367084032,0.052418978
PCMTD1,-0.243746719,0.534030892,-0.147698558,-0.110995822,0.260100567,-0.558136546
LOC102724330,-0.342349233,-0.001070645,-0.220921964,-0.092637863,0.04493273,0.246970895
RB1CC1,-0.349338381,-0.108213127,-0.058546207,-0.025812292,0.506216552,0.10781161
ATP6V1H,0.193770775,-0.147968875,-0.033067208,-0.272905409,-0.942836401,-0.54354175
TCEA1,-0.067228798,-0.027633606,0.127761155,-0.01582069,0.387024448,0.569700765
LYPLA1,-0.124365008,-0.211436602,0.101888877,-0.006649392,0.295013465,0.377432479
MRPL15,0.35725733,-0.135653282,0.051843178,-0.040903049,0.051913097,0.49402802
TMEM68,-0.108810167,-0.312536765,0.06306205,-0.102919298,0.40678512,-0.124767091
TGS1,0.595574332,0.303743419,-0.127511344,-0.080522461,-0.189050453,-0.683297121
LYN,0.605862097,0.130934247,-0.057816813,-0.2238575,-1.702362279,-1.994075296
RPS20,0.082770106,0.168597774,0.205415411,-0.022223886,-0.157968743,-0.248791845
PLAG1,-0.488995275,0.017953467,-0.213283929,-0.034337684,0.079207045,-0.359515817
CHCHD7,0.282157421,-0.130153831,-0.004225241,-0.033923308,0.029695239,0.109401846
IMPAD1,0.034868156,-0.186125244,0.029390466,-0.065816635,0.281509625,0.293823101
UBXN2B,-0.227486621,-0.361465576,0.013883124,-0.086278271,0.368596571,0.264373962
SDCBP,-0.182781863,0.289716617,0.146242123,-0.112725869,0.019202706,-1.281283972
NSMAF,-0.168002312,-0.469587723,-0.027782798,-0.015866935,0.031116138,0.16518913
TOX,-1.403794298,-1.039494549,0.123024827,0.662758771,1.634758632,0.879132164
LOC100505501,-0.569963196,-0.749146732,0.239752083,0.081927051,0.765354909,0.664984384
CA8,-0.264024442,-0.086905475,0.050708962,0.251255285,1.741519444,2.838093053
RAB2A,0.212783577,0.174615249,0.215536335,-0.038574144,-0.187850011,-0.487863578
CHD7,-0.267063962,-0.104736575,-0.287716004,-0.031367889,0.117022853,0.342932256
ASPH,0.162086278,-0.207658541,-0.072497992,-0.017650981,0.841529205,1.533109341
GGH,-0.178284628,-0.163760094,0.10005301,-0.122809785,0.529223273,0.03294276
YTHDF3,0.114353078,0.098904755,-0.00043319,0.027850344,-0.088265744,-0.312496098
ARMC1,0.12331812,0.168388725,0.198126981,0.06745859,0.39626994,0.182664072
MTFR1,0.08630533,0.120657577,-0.019317793,-0.105817306,0.27236604,-0.136573671
PDE7A,0.902840239,0.338242989,-0.206518498,-0.43631551,-1.642712143,-1.915205015
RRS1,1.077208999,0.054763523,0.796502994,0.457844954,0.114692331,1.324253193
MYBL1,-0.579900708,-0.682603832,-0.062608187,0.213396959,0.938271673,0.17006261
VCPIP1,0.198368274,0.641796481,-0.193464518,-0.188043198,-0.401065909,-0.67929448
SGK3,-0.210568238,-0.451151069,0.149175662,-0.018764069,0.548147881,0.923800674
C8orf44,-0.210568238,-0.451151069,0.149175662,-0.018764069,0.548147881,0.923800674
C8orf44-SGK3,-0.210568238,-0.451151069,0.149175662,-0.018764069,0.548147881,0.923800674
MCMDC2,-0.540407073,-0.330658323,0.082121225,0.444639092,0.449659307,0.96433953
SNHG6,0.287088621,0.087984157,0.462535765,0.011870629,-0.037444309,0.257823548
COPS5,0.284632635,0.071732426,0.099903184,-0.065158254,-0.091116272,-0.126616266
CSPP1,0.312548138,-0.113706095,-0.133470969,-0.027789994,0.058727408,-0.061537752
ARFGEF1,-0.142725506,-0.055607385,-0.147713005,-0.082878237,0.131017305,-0.127150869
NCOA2,-0.413790084,0.01599995,-0.110124748,-0.067152342,0.178681988,-0.420739048
TRAM1,0.288208805,0.620045343,0.108820202,-0.048741387,0.250232758,-0.330274369
LACTB2,0.133985045,0.437121715,0.13978614,0.01335521,0.440478403,0.443720314
TERF1,-0.006181355,0.158246108,0.0967009,-0.061257343,0.389032376,-0.128382324
RPL7,-0.036843437,-0.111901266,0.092173606,-0.080732345,0.194548178,0.209815139
RDH10,0.242592292,-0.185718356,0.212007217,0.190113017,0.530062318,0.74206079
STAU2,-0.167431061,-0.314455797,0.023316278,-0.040193874,0.332910285,0.212907812
UBE2W,0.188014372,0.071419035,0.19487589,-0.01930845,-0.056471151,-0.264407627
ELOC,0.356339764,-0.155988703,0.163399169,-0.000547027,-0.069736095,-0.29573662
TMEM70,0.394601867,-0.117475699,0.088071962,0.091665925,-0.082726093,0.01315023
LY96,0.302724608,0.014537079,0.194246479,0.240351764,-0.728733262,0.418643292
GDAP1,0.540639143,0.358146664,-0.026295411,-0.272207101,-0.810433287,-0.254791101
PEX2,-0.055271766,0.070073506,0.039473667,0.076071902,-0.065233493,-0.299648155
MRPS28,1.088176847,0.391117425,0.841878716,0.361857108,-0.516754244,-0.162209753
TPD52,-0.138207724,0.008086157,0.385358032,0.055396569,0.995541055,1.317615
ZBTB10,-0.333999998,-0.483683942,0.008868765,0.142845146,0.421508329,1.211504408
PAG1,0.336806495,-0.081420133,-0.125949311,0.010992867,0.200696604,-0.565254309
FABP5,1.034966447,-0.309151973,0.342633926,-0.03099728,-0.171838236,0.418569985
IMPA1,0.149165621,-0.222611329,0.066311863,-0.08978676,-0.089954926,-0.609251961
ZFAND1,-0.173944305,-0.182549888,-0.002139061,0.066850015,0.202763213,0.529701482
SNX16,-0.284639158,0.027187292,-0.185212549,-0.036928944,0.123407324,-0.482183125
LRRCC1,-0.256540295,-0.378253545,-0.168840665,-0.086951402,0.390398763,0.535787362
E2F5,0.006539578,-0.250251206,-0.274801055,-0.086075862,-0.213991008,0.596910818
RBIS,0.417090609,0.054549839,0.397353433,0.160295784,-0.168336154,0.047532774
CA13,0.010086785,-0.013060648,-0.319592575,0.01706602,0.469866034,0.101102148
CA2,-0.419870424,-0.694089471,0.09051709,0.005483331,0.650673234,0.214789615
WWP1,-0.098245092,-0.161411748,-0.113927794,-0.0100142,0.112916353,-0.126798825
RMDN1,-0.225144543,-0.127647107,0.011876173,-0.04555273,-0.095153542,0.020953642
CPNE3,0.282935568,0.079359626,-0.016994964,-0.107951909,-0.174611247,-0.744641141
LOC101929709,-0.241158057,0.534058975,-0.191343465,0.153095739,-0.879595319,-2.396893151
RIPK2,0.281971923,0.315237242,-0.142064373,-0.181058847,-0.435396529,-1.403323863
OSGIN2,-0.156694966,-0.39637352,0.075576915,-0.05946217,0.165283482,-0.186904374
NBN,0.455926759,0.131100354,-0.113329799,-0.13499598,-0.048072992,-0.498978505
DECR1,0.121434947,-0.047689619,-0.074372507,-0.20601561,-0.769097251,-0.338459867
TMEM64,0.214344335,-0.1013109,0.243726682,0.157017018,-0.085430429,-0.192952665
PIP4P2,-0.064658336,-0.491124123,0.331008916,0.041152243,0.045385086,0.229826395
OTUD6B-AS1,0.012599258,-0.217607953,0.075838029,0.086974726,0.185802524,-0.159554286
OTUD6B,0.411451294,-0.224747885,0.11574286,-0.023857751,0.243321984,0.799100441
LRRC69,-0.266099824,-0.308628144,-0.361558082,0.023357104,0.073404051,0.336611208
TRIQK,-0.858813703,-0.706198785,0.20357812,0.184845367,0.934013721,0.464431424
FAM92A,-0.933100856,-0.069084932,-0.334432565,-0.004862102,0.608900169,0.264848776
RBM12B,-0.212709118,-0.365736526,-0.121798087,0.074423426,0.386165332,0.093456437
RBM12B-AS1,-0.880164247,-0.244487979,-0.319171278,-0.122467864,-0.040312257,0.018657732
TMEM67,-0.679274372,0.174370624,-0.151396581,0.048243882,0.387879343,0.360531848
PDP1,-0.59907568,-0.193376129,0.230379876,0.185144866,0.792503931,0.036938068
CDH17,-1.073998324,-0.482700905,-0.021180503,-0.049137788,0.436170148,1.024430974
GEM,0.298702965,0.121245697,-0.047335156,0.09829713,0.373142209,1.478868347
RAD54B,0.026772068,-0.038505831,0.124270886,-0.106126965,0.291811804,-0.434102238
FSBP,-0.526967428,-0.233542567,-0.002416126,-0.08263858,0.654414875,0.476340833
VIRMA,-0.029090182,-0.077023887,-0.138453975,-0.058929372,-0.087938201,-0.494621075
DPY19L4,-0.052386638,0.007372197,-0.0491542,-0.030745515,0.439917226,-0.293600891
INTS8,-0.072993245,0.067738295,-0.141035501,-0.066847813,-0.128326342,-0.061810189
CCNE2,-0.094126852,-0.419022271,0.141289013,0.017731768,0.370365087,-0.320814174
NDUFAF6,0.329194162,-0.121755283,0.130870825,0.036257585,0.203804177,0.481737673
TP53INP1,-1.596715296,0.257187954,0.026439302,-0.039184811,-1.466007299,-1.265049758
PLEKHF2,0.06031398,0.754729443,0.247865155,0.007465184,-0.50500363,-0.92583202
C8orf37,0.011544189,-0.266126829,0.170109428,-0.170982456,0.196164309,0.736401565
UQCRB,0.16744799,0.004848363,0.165330331,-0.099500439,-0.125344215,-0.212237028
MTERF3,0.449838442,-0.167895671,-0.120864494,-0.072301895,-0.063170559,0.145653018
PTDSS1,0.229286349,-0.24854944,-0.01312549,-0.003003031,0.038613489,0.58904907
SDC2,-1.184791817,-1.504659193,0.847611302,0.014499768,2.937333088,-1.553205735
CPQ,-0.549317736,-0.276719279,0.323156067,-0.053950189,0.604250888,-0.11745708
MTDH,-0.049417985,-0.205543319,0.047998714,-0.012530687,0.610433706,0.606542609
RPL30,0.514292305,-0.029306333,0.786421477,0.039151394,-0.072206681,0.162662646
RIDA,0.159070154,-0.01853469,0.282169148,0.050012181,0.305985878,1.08784816
POP1,0.483499751,0.015254151,-0.011388434,0.106204361,-0.292558673,-0.081827776
NIPAL2,-0.387247154,-0.302280097,-0.046211371,0.07350322,0.563742101,0.657216518
STK3,0.117296574,0.021538997,-0.0808759,-0.18836984,-0.048164551,-0.819164512
VPS13B-DT,-0.535735987,-0.815469148,0.179112365,-0.066911046,-0.25347752,-0.197871912
VPS13B,-0.498776976,0.035085313,-0.436976079,-0.010183115,-0.451888503,-0.138225386
COX6C,0.334128453,0.164093997,0.314772097,-0.069611794,-0.362134148,-0.26729739
FBXO43,-1.33987497,0.207440503,-0.207000562,0.337906541,1.748487941,0.828430841
POLR2K,0.386920353,0.031103239,0.110546895,0.002947885,-0.158091266,-0.242810715
SPAG1,0.110672123,0.632425927,-0.083999615,-0.037822481,0.382946951,-0.280782167
RNF19A,0.299854146,1.797988605,-0.125132895,-0.291954785,-0.450891348,-1.3696157
ANKRD46,0.287815153,0.15789973,0.138659393,0.026820512,0.548818219,0.611231262
PABPC1,-0.258468203,-0.090510347,-0.040531836,-0.082024125,-0.067060423,0.176576926
YWHAZ,0.162701617,-0.247995309,0.090108954,-0.06861951,0.343451102,-0.03558837
ZNF706,0.331577988,-0.189541459,0.13136898,0.01141784,0.133234999,0.040251483
